#,address,fsGLP_distribution,eth_glv_distribution,btc_glv_distribution
239,0x2515b754e606b9461fc90f9c5ab3f2df8767fbc0,7.417658471704583256,3.279826827038131221,3.017526295541840486
240,0xada60915772d9bd87d12779f4d906a937d9896fe,6.519185365378635133,2.882553724112034477,2.652024670666857098
241,0x56d5ba9958f7a18f36b926641b9e26e611fe587d,4.978630873435862192,2.201374889785509215,2.025322361995566922
242,0xe0f0567700f2cdba614fb69647655a545e2bfc88,6.698388974762044867,2.961791236569615293,2.724925250497163720
243,0xe7925d04ea7949ccf921da3c412ec23dd845f2f0,6.698388974762044867,2.961791236569615293,2.724925250497163720
244,0x9c1a3325ad4fe79c6adb4336ff4b5d4aaa7ec2e9,6.698388974762044867,2.961791236569615293,2.724925250497163720
245,0x85e6673227ddc67f5c88e4269a76197c972d70c1,6.698388974762044867,2.961791236569615293,2.724925250497163720
246,0x9f2c677a961f0502ff08abfd2892c09610cf5668,6.251829709777909194,2.764338487464974570,2.543263567130686464
247,0x56e61edeb28062d2535c97f465a9f7f6ec04c7e7,4.396551111704833481,1.943999759171997077,1.788530523462392274
248,0x655979b2b9f0d0e7e4cd590a950550ed60380a75,4.536476117718964751,2.005869659255595128,1.845452446554715742
249,0x0fb51dc234d236f3642f26bbdbaa316010883d31,4.459489820118670345,1.971829035095426619,1.814134183750967022
250,0x71f428116d04fa4c9faa339f9e8f9339d38042ef,6.028550077285840914,2.665612112912653764,2.452432725447447392
251,0xa5f146cbd3ee13f482315dd0f873c2bfbbc5f2c4,5.805270444793772633,2.566885738360333402,2.361601883764208765
252,0x3b7d5a574f5e73521ebe7f48ceb8b996fce9ead4,5.805270444793772633,2.566885738360333402,2.361601883764208765
253,0x75e69195158d8b889b9ac36fa01ff2ec234e390d,5.782942481544566249,2.557013100905101588,2.352518799595884946
254,0x557c7d930a502900b534954512289b698620c120,4.131643878370010015,1.826867128452704492,1.680765445639474720
255,0x4b0a20c79e567d99dbc2596d916be7c1260102a0,5.581990812301704352,2.468159363808012596,2.270771042080969693
256,0x0a2c2b80a348932fe621b3deb4199666cb190ae2,3.969821159800517751,1.755314832588306784,1.614935465685261917
257,0x7b6174ffbcc3ea950203da34bf1a346caeac8d63,5.247071363563602375,2.320069801979532276,2.134524779556111973
258,0x1486a38ba581ec9b537d25d32c3ce64f7c5d9fa8,5.135431547317567791,2.270706614703371429,2.089109358714491993
259,0x7203b03247afc06852423c941195b64b652f5e7d,3.443036565308341679,1.522389273710587076,1.400637871366228859
260,0xe3db698cedab1065f46c21ecca221a0af8b888ee,3.443036565308341679,1.522389273710587076,1.400637871366228859
261,0x0b13a9e4c7d176cc549975229d9090157d4fb7d7,5.023791731071534095,2.221343427427211470,2.043693937872872901
262,0x5e7732d6407c332cf91780dc084b36102cdea094,4.91215191482549951,2.171980240151051067,1.998278517031253143
263,0x7f88736974ef5ae10ec2893a24a12d8579879eb0,3.443036565308341679,1.522389273710587076,1.400637871366228859
264,0xdac96bb5d9484b595014b6a934e8d8fb1d020253,3.443036565308341679,1.522389273710587076,1.400637871366228859
265,0x0c8863efc28f0ee073f2905a8d2fa846a03aa1df,3.443036565308341679,1.522389273710587076,1.400637871366228859
266,0xa072f355f180da698e9ed4ad044e57c124a81e47,3.443036565308341679,1.522389273710587076,1.400637871366228859
267,0xbd23e74ab939514a42b92b522b3902ea04826fb0,3.443036565308341679,1.522389273710587076,1.400637871366228859
268,0x92851633192abe05b58fb27f1199d26d208e1dcb,4.465592649841363837,1.974527491046410344,1.816616833664775887
269,0x0ed2a3edbe4f8606a9f1ae717c902c816206c893,4.465592649841363837,1.974527491046410344,1.816616833664775887
270,0x39dfd8dec704cf29bb2d2cf158710c99172eed17,4.465592649841363837,1.974527491046410344,1.816616833664775887
271,0xe78c6d9115d7b31aa3b133747e05a261317988f5,4.465592649841363837,1.974527491046410344,1.816616833664775887
272,0xcb948901e2e4f3be570e7b3a72f13d330b92e870,4.465592649841363837,1.974527491046410344,1.816616833664775887
273,0x0c10a622f3634c66e1dc7ee3888bbc187679e2c6,4.465592649841363837,1.974527491046410344,1.816616833664775887
274,0xa6632ea2925f42885768f730b2ba05140172308e,4.465592649841363837,1.974527491046410344,1.816616833664775887
275,0x7f0bed5c157432c9f92c53f1b6870dad2a888e76,4.465592649841363837,1.974527491046410344,1.816616833664775887
276,0x346c809b9b89ec507bd2b4a0020b412685b2d05d,4.465592649841363837,1.974527491046410344,1.816616833664775887
277,0xf437b0595d22ff21790050f693e30d94765cbfd1,3.61001095104401859,1.596219455007440224,1.468563565378879554
278,0xd5aff5e2ffc17423e3217811d2379498bc4948cf,4.242313017349295556,1.875801116494089982,1.725785991981537260
279,0x1c13a36baf59b3216b2535185fa8479c4a2487b0,3.09769999780791494,1.369693629557415138,1.260153892868196124
280,0xc06117b82694e7371e598d19eebcdb09e4ac5cb8,3.61001095104401859,1.596219455007440224,1.468563565378879554
281,0x8300a57b8a5d9237aa5740e965cfab9ad7ed1927,2.846771492928243052,1.258741899289387733,1.158075404803025288
282,0xc4fbadc36d1a65195f036d124458bd95bc63170e,2.754429252246673343,1.217911418968469661,1.120510297092983221
283,0xebb83b26f452a328bc6c4e3aa458ae3f2df844c4,2.754429252246673343,1.217911418968469661,1.120510297092983221
284,0x441f2e35ab2f9c8831dadc0ff7cb0baec0946135,2.754429252246673343,1.217911418968469661,1.120510297092983221
285,0x8c5eeb6cbff441548ddf30793cadbdd047a68e91,2.754429252246673343,1.217911418968469661,1.120510297092983221
286,0x19d6310388abfef418a199c38c7f8c3656d819df,3.708829235852291628,1.639913413519065610,1.508763147770920243
287,0x28fabbf66efe2cec6b5d30c009f63b05e7b3d4e9,3.483162266876263846,1.540131443016199864,1.416961130258525214
288,0x3947217dc84e655d42371683a5b80f461903b294,2.562101229708549255,1.132870754138996183,1.042270665598465484
289,0xa33d79a1761bfd98f2ecc6b60e6f55f8812cff8d,2.373147383004427624,1.049322030797759320,0.965403659217886845
290,0x1e20372cb23e32f36a13656b6d253f0c80fa5098,2.921403637982350254,1.291741600265322587,1.188435991105633693
291,0xb50be01222e5ac59aa3df874c13c691a3e07451d,2.197345935979783338,0.971588834482096542,0.893887089505927102
292,0x62ead07d8f7d497ef9d093285930e0a7284a0fd1,2.970772217917685865,1.313570644228771567,1.208519281364507147
293,0xdf9134f23f39519cb8e5af048873facfb0154080,2.065821939185005007,0.913433564226352246,0.840382722819737360
294,0x77b9dc4e88e97fb32ad5c028fcaec037fabcc8b0,2.065821939185005007,0.913433564226352246,0.840382722819737360
295,0x206d3122815cc97c8b325ab8f521099a049b2705,2.065821939185005007,0.913433564226352246,0.840382722819737360
296,0xec642bd3921b917c0612424593fa23567dcc0913,2.67935558990481848,1.184716494627846339,1.089970100198865754
297,0x2a1915cfbba5525e44bc41b516d35aebcdaa64c5,2.182704009199978756,0.965114691134149272,0.887930708628592802
298,0x12b112ec04037e462d4dcf891363c21d9b186635,2.456075957412749755,1.085990120075525533,0.999139258515626572
299,0xc0af6d8a2fb21f1623e6023c5725a41f36ff5d17,2.456075957412749755,1.085990120075525533,0.999139258515626572
300,0x2b6aa24e38e3a4310e8283a932fd9ca025a04361,2.456075957412749755,1.085990120075525533,0.999139258515626572
301,0xcdb6bba8deb945a3dbd5ab1c8cfce2790abf0870,1.594401372662986649,0.704988024869898533,0.648607385472273146
302,0xf357513f803e9128e7a905ade2e0ecd05a452279,2.028285108014077576,0.896836102056040585,0.825112624372678627
303,0xfe20d7776f47271f58352bcb3b4eba98a8642165,1.657959827658578966,0.733091330862596147,0.674463160577693843
304,0xf0c30de8e38fee573db65af4faa8ba173fcf6b02,1.58248846614701999,0.699720557982860036,0.643761178437346149
305,0xfbd9275bf42f21b7cb857e6c00ffcb99443718b5,2.232796324920681919,0.987263745523205172,0.908308416832387944
306,0xd478897fe87f6699ecc4e13c084f52521ba3d61f,2.232796324920681919,0.987263745523205172,0.908308416832387944
307,0xd3a5a3b167ff2eab162e1e8a69b5cdbb9c68ba3e,2.232796324920681919,0.987263745523205172,0.908308416832387944
308,0xcf7bad6206825808b5b548b555ffcab6c89f0c6b,2.232796324920681919,0.987263745523205172,0.908308416832387944
309,0x720ee847e27a400a03f429abf5b82fa99fe09296,2.232796324920681919,0.987263745523205172,0.908308416832387944
310,0x3e57c429bcdf4ed02a224fb7f3d991b256badc6c,2.232796324920681919,0.987263745523205172,0.908308416832387944
311,0x254bb9048ce30db7c0b39193299b0bc350b2136e,2.232796324920681919,0.987263745523205172,0.908308416832387944
312,0x0d7d295ee9e4dd359e908eba2da4074e519196b3,2.232796324920681919,0.987263745523205172,0.908308416832387944
313,0xa1438db00fb06eb3c7c2a7bb748f333fc94743e2,2.232796324920681919,0.987263745523205172,0.908308416832387944
314,0xf7f2c753f08c61908f5097ac71671cfc20b18d00,2.232796324920681919,0.987263745523205172,0.908308416832387944
315,0x5b2a8d72cbbfe6f9a70e5dedd81862eeccc4d655,2.232796324920681919,0.987263745523205172,0.908308416832387944
316,0xe55a2c4048041467e7264da0554b14e72efb2b64,2.232796324920681919,0.987263745523205172,0.908308416832387944
317,0xb60c49f9f4b2fd75ebc5fd9aa19eda27f8229464,2.232796324920681919,0.987263745523205172,0.908308416832387944
318,0x8eb5faec2bd917995630482feb6c48f0cf4d937b,2.232796324920681919,0.987263745523205172,0.908308416832387944
319,0x59c780472a04b88f14e0c46a00829540ba8bf260,2.232796324920681919,0.987263745523205172,0.908308416832387944
320,0x425d8a3f3dc894d2ec4785a048178f421711e91b,2.232796324920681919,0.987263745523205172,0.908308416832387944
321,0x2d1a0f69ea53d61b4f74648ca1db523610784406,1.48635888524361115,0.657215449460860524,0.604655369068801019
322,0xdead9035ecbed802e48b3e69bbf3dadf3a1fa991,1.377214626123336672,0.608955709484234831,0.560255148546491610
323,0x957c23a69febc71fc2671bc343889f0a696a0c81,1.377214626123336672,0.608955709484234831,0.560255148546491610
324,0x2203e1c18f12abab45bf1756963fca7067f7e95b,1.377214626123336672,0.608955709484234831,0.560255148546491610
325,0x498f244f66913804c1e1c2ef868a04c05928a0e9,1.377214626123336672,0.608955709484234831,0.560255148546491610
326,0x66d34f5eb6bb2fea8c8e9eca4f5133fb6a875fa8,1.38244804170260549,0.611269741180274995,0.562384118110968223
327,0x5afad223398f97d53beb0c3bd264783559dade78,1.377214626123336672,0.608955709484234831,0.560255148546491610
328,0xb1647b50c253dc3600025ff5b9155acf4884813f,1.377214626123336672,0.608955709484234831,0.560255148546491610
329,0x3d807ce6fc677f95cdf39daaeb3b26f1ebdd41b9,1.255537713905339858,0.555154472551302680,0.510756606172409033
330,0x2fed69d629cd6235b79e349a285a274dd8e767a7,1.786237059936545357,0.789810996418564115,0.726646733465910355
331,0xe42c148634daeb6eb8cf6210d251bebae6eb6771,1.153623831572212932,0.510091750049469272,0.469297725179968650
332,0x28b70156ac20092a961c04aceead0de2e57aed89,1.33967779495240924,0.592358247313923170,0.544985050099432877
333,0x04eb9b9cb5a6b0a9ce35f03c2688e02bc5543ab3,1.33967779495240924,0.592358247313923170,0.544985050099432877
334,0xb6de4c4fe8366795f929d37feee0b1a836b2b679,1.33967779495240924,0.592358247313923170,0.544985050099432877
335,0x67ee42b2a3102bcc9d40c70816d3d34f7e40d713,1.33967779495240924,0.592358247313923170,0.544985050099432877
336,0x137a3b64a7e712635efc091e40b52431fa3a3f0b,1.33967779495240924,0.592358247313923170,0.544985050099432877
337,0xa3875cf5d001458c1e2f516c98f2994981ed69fa,1.083003285313205666,0.478865836502232023,0.440569069613663877
338,0xb588d155ae5ef03fbcd5a7b0d4fa13afe1e6b97e,1.228037978706374878,0.542995060037762767,0.499569629257813286
339,0xe029a1301dcdb627c84f383d6f2cbee2d9bcc320,0.896587379825684039,0.396439301209879191,0.364734505530994235
340,0x3870eaf46dd6e39b390456a969b223234a57e9ed,1.205710015457168272,0.533122422582530842,0.490486545089489523
341,0x46b47faabcf6e3972633e05743a1896996377163,1.116398162460340959,0.493631872761602586,0.454154208416193972
342,0xfc4125e0e70bad77aa31e608cd8650763062a273,1.116398162460340959,0.493631872761602586,0.454154208416193972
343,0x498852c3c557f2ad522f8862141d87c61d1a8e50,1.116398162460340959,0.493631872761602586,0.454154208416193972
344,0x3b092e26f77cdaff006e41533f55444485bfaa74,1.116398162460340959,0.493631872761602586,0.454154208416193972
345,0x311f16f0cd3afd4cafbc6d39c730ab365dcea2e2,1.116398162460340959,0.493631872761602586,0.454154208416193972
346,0xea63e9cb16301482abe95c5806dba3513d1608a0,1.116398162460340959,0.493631872761602586,0.454154208416193972
347,0xbcb15e3d0cd0689224fc4b59e2c3003c346d8863,1.116398162460340959,0.493631872761602586,0.454154208416193972
348,0xe7b84b45239900dade60b96e813025746c98ecd3,1.116398162460340959,0.493631872761602586,0.454154208416193972
349,0x1090a19df26ec005690ef9f41389afa8c86c955e,1.116398162460340959,0.493631872761602586,0.454154208416193972
350,0xb76b82e71a23915a93ede3accf61c26d89bc2170,1.116398162460340959,0.493631872761602586,0.454154208416193972
351,0xb55443ed4394cf76fd394fb93dfbd90ab143ca30,1.116398162460340959,0.493631872761602586,0.454154208416193972
352,0x6ab972159245fc0c43c567470edcb67e31e79284,1.116398162460340959,0.493631872761602586,0.454154208416193972
353,0xcfad834e4f8457cb7319523e4818806a578ac2b9,1.116398162460340959,0.493631872761602586,0.454154208416193972
354,0xfb09154fd768f599e346a4cb53b022394300281e,1.116398162460340959,0.493631872761602586,0.454154208416193972
355,0x44f4e83e6ffe27164ea7f4f232e3399cd36aea36,0.753542982683383711,0.333190116444299134,0.306543604527212854
356,0xed2170462e997b9590f77bf2cd3cd283b877eade,0.688607313061668336,0.304477854742117415,0.280127574273245805
357,0xd66e49ffae5337017f13f36d361491339d050a86,0.688607313061668336,0.304477854742117415,0.280127574273245805
358,0x50cd4175e0bb2cc85c225911096dbdd01dd14926,0.969487962251789015,0.428673366293883751,0.394390686827318537
359,0xe078e32c2ab64b38e0a3fcb273523b225087382a,0.693771867909630857,0.306761438652683294,0.282228531080295109
360,0x5505f7442fcbad24f65265c422f8a055993815c4,0.688607313061668336,0.304477854742117415,0.280127574273245805
361,0x047b567ee73cddb4c56e2af547e5d7f80d0ba678,0.688607313061668336,0.304477854742117415,0.280127574273245805
362,0x3eb8b2f4584c642a43ed5cad2f83182de41b5de2,0.688607313061668336,0.304477854742117415,0.280127574273245805
363,0x84ecf15af6fec307afeab934b46947967bc02d5f,0.688607313061668336,0.304477854742117415,0.280127574273245805
364,0xf940ae7e8276587210c568bcb7f4243e0985b093,0.688607313061668336,0.304477854742117415,0.280127574273245805
365,0x0b34f02845bded1ad1d64beb013e68b5b5cdccda,0.688607313061668336,0.304477854742117415,0.280127574273245805
366,0x2d6ed387f4e13ae302bc164dbac8e2f58b5cd6a0,0.893118529968272679,0.394905498209282058,0.363323366732955177
367,0xa96437876586239f80f968dd3c23317205a9fca8,0.893118529968272679,0.394905498209282058,0.363323366732955177
368,0x2017e5195ff122d29ab94dd422c50e4b52b7abd7,0.741765847170458237,0.327982682703813089,0.301752629554184026
369,0x5af06f87e079026ae72eb1222c87da3d0418d8fb,0.66983889747620462,0.296179123656961585,0.272492525049716439
370,0xcf78e037bd9916534d8eb85c25781ed8f6ad6089,0.344303656530834168,0.152238927371058708,0.140063787136622903
371,0xcd251658ad5c2022d556fc3812906ecde483f81c,0.338312772907197634,0.149589970034802261,0.137626677240445638
372,0x65bb8dbb6b76e118c0addecf2176b7acb79e3e3c,0.344303656530834168,0.152238927371058708,0.140063787136622903
373,0x8f37fdd3037b29195975d9e2f7bbb36ca51887dc,0.344303656530834168,0.152238927371058708,0.140063787136622903
374,0xf8bb6b81b37191ffddc98be07460e67e7c56526d,0.337417583400217491,0.149194148823637546,0.137262511393890452
375,0xe77e6fed8034f2422ae1cceb93cab2ac3bde982c,0.326399866391230753,0.144322503147763626,0.132780470205518475
376,0x57fd1260b14914e8e9dd468b6e2130eca353f749,0.183858152587465462,0.081295587216145354,0.074794062330956632
377,0xba63907f3da8df6d883b210eb9624a8980136bde,0.22327963249206817,0.098726374552320514,0.090830841683238794
378,0x73ed17e6fa1bdeb125b7fa43415cc049e75340c9,0.22327963249206817,0.098726374552320514,0.090830841683238794
379,0x7e293a6872c0f97a8d590640339ae15d0e1ab5fa,0.22327963249206817,0.098726374552320514,0.090830841683238794
380,0x7a4c837f2b57899a5127a59a5e0c19a1a5180005,0.22327963249206817,0.098726374552320514,0.090830841683238794
381,0x4a39ef84ccdb81b101df99d89000478f6dfce9e5,0.22327963249206817,0.098726374552320514,0.090830841683238794
382,0x114163fb6cc3445ab478b61595c84b5d9343fac0,0.22327963249206817,0.098726374552320514,0.090830841683238794
383,0x80ff186dbf5344b999e27f76da0b2583f40fe390,0.22327963249206817,0.098726374552320514,0.090830841683238794
384,0x6bb475cd6bff177ebad44911baa5f9099ab887a6,0.22327963249206817,0.098726374552320514,0.090830841683238794
385,0x6555ccb1b0d272080cb0f9faeed51454c7d4be95,0.22327963249206817,0.098726374552320514,0.090830841683238794
386,0xa5e4329f1d0d19bb2e49f8255b0e32ab2d5a64bc,0.22327963249206817,0.098726374552320514,0.090830841683238794
387,0x43b1320a78b73c4101c24d3b70e3f8de229e8c83,0.22327963249206817,0.098726374552320514,0.090830841683238794
388,0x37c7680bd6474f73d5f1935aa4b98c5841e5cf2d,0.22327963249206817,0.098726374552320514,0.090830841683238794
389,0x6a4739ff14a16bab52100d11fec8c94d9fb86848,0.22327963249206817,0.098726374552320514,0.090830841683238794
390,0x0657d0ce74a252d48d87c7f7ccb0f8c7089866fd,0.156295742744447741,0.069108462186624364,0.063581589178267159
391,0x0587eccd5328c1c3f72e82fef50117a363a5e8f9,0.111639816246034085,0.049363187276160257,0.045415420841619397
392,0xa5ff7d9aaa5f87ef0765654c3e73243f75b7e07e,0.111639816246034085,0.049363187276160257,0.045415420841619397
393,0x69afc5ce15d954ea37c76ecfb92a87c5cd5bcc05,0.111639816246034085,0.049363187276160257,0.045415420841619397
394,0x5952f70fef1cbc26856d149646d4a8f97e923ee7,0.068860731306166836,0.030447785474211744,0.028012757427324578
395,0x5d0e1abf31ab2f871b67c4986ae74042802bdb60,0.100475834621430685,0.044426868548544225,0.040873878757457453
396,0x2af8901ef369d1029160a3e4f48118535830dc2d,0.068860731306166836,0.030447785474211744,0.028012757427324578
397,0x1e617c41f9711b41a79344adc82c8304b9dd6ec7,0.068860731306166836,0.030447785474211744,0.028012757427324578
398,0xc001bcbf922ec200e167109a1de6237df18a74b6,0.022327963249206818,0.009872637455232050,0.009083084168323879
399,0xc2fe50e4e2a72346108527a815627dda4bbd165c,0.022327963249206818,0.009872637455232050,0.009083084168323879
400,0x17e77ebb0ea5c9d6d5e4fd59740a4f6184147631,0.022327963249206818,0.009872637455232050,0.009083084168323879
401,0x488011d9f80e6ea47ab79a531464c6118e37bf6e,0.005026833385350178,0.002222688339617457,0.002044931292194694
402,0x1bc5e0d0617c39f617d90391f83d67c0d08cb727,0.002232796324920682,0.000987263745523205,0.000908308416832388
403,0x70e71c4bce63e965ad1747107d4cc9d5b5890a37,0.000223279632492068,0.000098726374552320,0.000090830841683239
404,0x170fc818aecd56bdd6797b492fedf7b639b56675,0.000022327963249206,0.000009872637455232,0.000009083084168324
405,0xb974884fb4065791ca8fcec4b1df73df8c981b6d,0.000001377214626123,0.000000608955709484,0.000000560255148546
