account,glv,is_eligible_per_market,is_eligible_label,glv_eligible_for_claim,glv_eligible_for_claim_raw,share,Share in USD
0xd1a42fe4871f99b219859b812e7ebaa311149074,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8230525071,823052507143827600,0.0000001013163966,$0.02532910
0x3192816fc0e8131f522e14d7bff0763b3d7c062f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8230331854,823033185435357700,0.0000001013140181,$0.02532850
0xcd3fd4dce87f8605f6b761b0c467268b868de4fc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8230331367,823033136652980200,0.0000001013140121,$0.02532850
0x6d61d992050be25c467277b199f960b45b04d693,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8230331222,8.23033E+17,0.0000001013140103,$0.02532850
0xb886280e3af032e1e3ef82895115442f9813c0a3,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229824791,822982479096188700,0.0000001013077762,$0.02532694
0x0d0d34dcd3242ae5cc6542b058a4be3ec33d5c46,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229535643,822953564341083100,0.0000001013042169,$0.02532605
0x10518d334ccc74a9343ade3d49b74aee6777c349,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229484888,822948488767683600,0.0000001013035921,$0.02532590
0xef8dfc3a17debbea4f7ed5d512043fb9afbca8b9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229447075,822944707539301100,0.0000001013031266,$0.02532578
0x3e36e40bc82fae2cb10f66e6175a42e818dc9805,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229429794,822942979414064100,0.0000001013029139,$0.02532573
0xde25bf058e945ab2d43d448d206ac69149e9cbca,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229359017,822935901685326600,0.0000001013020426,$0.02532551
0xe7332130ef0e6adbc275267c187888111657dcd6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229268848,822926884840781400,0.0000001013009327,$0.02532523
0x96ad871daffb31d4f09c417c8e70d8dafde94252,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8229191445,822919144489333500,0.0000001012999798,$0.02532499
0x9e4b2ba472cf44594ddfb430c546e0f067da09d4,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228524598,8.22852E+17,0.0000001012917711,$0.02532294
0x02464994e8ab0cdfb7ed6748d7ead6e8918e4566,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228473857,822847385727979300,0.0000001012911465,$0.02532279
0xbc4b13f646dad875ec4fb581ca899e6a3e812679,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228473857,822847385727979400,0.0000001012911465,$0.02532279
0x8feee6f6035f1d7aeb3a39cbc81554e08cfa6271,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228308038,822830803780712300,0.0000001012891053,$0.02532228
0xc189d7488445e306a06716e08fb592a78795918a,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228308038,822830803780712300,0.0000001012891053,$0.02532228
0xc71a31c5d672f3a5ba36abd0cbede40a5330313a,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8228090722,822809072226068500,0.0000001012864301,$0.02532161
0x75fb80652f05cd699cd9fb283bc8fc81118cbdcc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227900105,822790010541232300,0.0000001012840837,$0.02532102
0xbf88382a1060e3ab9fb9880a60e9a507d2ab88e0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227891313,822789131320283500,0.0000001012839754,$0.02532099
0xdd23920b2c7f7868013df4eb7f328e9c79436019,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227688945,822768894496511200,0.0000001012814843,$0.02532037
0x7c53d458f1186730c056f1275250fa4fc1253da6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227591673,822759167252742100,0.0000001012802869,$0.02532007
0x1f8e8ad4a0f7a8ab0d8cb27b5aaccbb110566b9f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227445532,822744553236848300,0.000000101278488,$0.02531962
0xf4150d54f52137b86dab3c7c8bf969807c92ba49,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8227327897,822732789690496100,0.0000001012770399,$0.02531926
0x3209cc3175b05d0a0d20daa3e3ab0f8754b2de4b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8226951627,822695162651009900,0.0000001012724081,$0.02531810
0xaa31bebb64276cb45d15a6198c22ba157fbfd9b7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8226713016,8.22671E+17,0.0000001012694708,$0.02531737
0x66169f8f3923297b153d2d47c8d9502485d49bec,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8226660896,822666089565305700,0.0000001012688292,$0.02531721
0xb8372df9d06345eb96e27d0ec87341b10f23a6c7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8226612689,822661268853026400,0.0000001012682358,$0.02531706
0x41af79b488364c03bf9649deb02e19d33955dcc9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8226531039,822653103878874100,0.0000001012672307,$0.02531681
0x4c5761c96044e468abc949a98694d0b48e2de70d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225942286,8.22594E+17,0.0000001012599832,$0.02531500
0xdb45afc947813f899824c5fccf756a1aa0383faa,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225606233,822560623313763300,0.0000001012558465,$0.02531396
0x00c8da0b225b456453fce784c75c3d88529dab92,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x3f7ca4cd8864cb8119cac410dd61ffe37d7c699c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x400b6c8ee0e698156faeb26a2bbddbe88f1a7033,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x6642d881e44b882c59c2387d672dba564ef05ddc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x6785702993c8c83337f18edcc0ac9378bb16a8aa,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x7fbfb1021cd92c925e4182e1e065feadc2307dad,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x825a106659fae48880e21a9aac1579b163863ccb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0xb0c6cba3d293f2af4b9c222b711840a772a349de,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0xb55bd4c7f0bb6c9f49fb161247a52801fa5becfc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0xb5be514de7a26e59398f525ffb249067a4077c20,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8225339069,822533906932042900,0.0000001012525577,$0.02531314
0x76dfac219ad43031c76e0fbc9c72fb5e4c385d00,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.822478896,822478896004227200,0.000000101245786,$0.02531145
0x065eb570deaef57f694e9c098e0b5e9b4702ab6b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8224590816,822459081585836500,0.0000001012433469,$0.02531084
0x12619a85d8aee87777e414e33eb52fe2a47fe477,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.822378154,822378153979563400,0.0000001012333848,$0.02530835
0x87430f80f12ce92eaadd51d26e26da71f4dca41e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8223716974,822371697380895900,0.00000010123259,$0.02530815
0x4a7af84ceeecd891299c60a77a3a6dd2d371f94d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8223500196,822350019632479100,0.0000001012299215,$0.02530748
0xc40b4c08d763e8daf1090ee4fd0ce9f2db13b501,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8222842633,8.22284E+17,0.000000101221827,$0.02530546
0x59f8b05f072899e95338350ed76d95ebcba1bea1,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8222475496,822247549636569100,0.0000001012173076,$0.02530433
0x8525befa281b665e62d7e47d0b465472611048dc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8222324781,822232478097250400,0.0000001012154524,$0.02530386
0xef015274ee78f504b39dccc15a5f1a20b64ffcf1,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8222324781,822232478097250400,0.0000001012154524,$0.02530386
0x48bdabcc478bafab6cf11ea3568cabe046bb2342,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221901949,822190194935608400,0.0000001012102474,$0.02530256
0x02607fdd7e658cead2587c3c3e92cd878bec1c19,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221861844,822186184389910500,0.0000001012097537,$0.02530244
0xf2a2d3a10707607d46f9f87323a27542edcddbbe,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221651512,8.22165E+17,0.0000001012071645,$0.02530179
0xea895a7779c6cf60c432d29d936c66f2b19e42cf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221593756,822159375601575200,0.0000001012064536,$0.02530161
0xda16c914858f04bf35cce30c001f86c9eda11571,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221297028,822129702839580800,0.0000001012028009,$0.02530070
0x92a848b0a1e5a92a8abe5345ec21ef87d86797ac,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.822115224,8.22115E+17,0.0000001012010186,$0.02530025
0x8cbcb40d1a2cc02377e5117daee9f00d34250d99,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8221112133,822111213298932400,0.0000001012005249,$0.02530013
0xae342bc1ddace51f674151633f9fb3f52440e961,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8220733657,822073365736471300,0.0000001011958659,$0.02529897
0xa91f1f8ba33cc2c7df1caed97f2e1d8c50c2fdaa,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8220733657,822073365736455400,0.0000001011958659,$0.02529897
0x2e36623b7ffb5829e6d61bc4d5f70aaca4c1c4a2,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8220589487,822058948731943600,0.0000001011940912,$0.02529852
0xead6e9a414cb1ab054cda8cfc310b8f01b2b3e05,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8220280639,8.22028E+17,0.0000001011902893,$0.02529757
0x5b012d6620867979bf0a8729207ca0dcb0a9284f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218943603,821894360298432100,0.0000001011738306,$0.02529346
0x1ea0139460471bdec97a14c0e3b4f089b3e682b7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0x3bc0e928c860af96f0e19142ca54242062b6ebc2,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0x6504f607573323ed886742f55cc4699dff8fbf5b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0x9f222e147c7181327f7382268aed0b922123095b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0xa1a3dbeb7feb5948552899f3b7485f8076c52192,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0xc902524f4f66fc9e027ab53a682e47c223e9e6b9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0xf40d89c7937854b11448f6e516f28c4b2fac4e20,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0xf70aad85476be921815b122232b6ef5b88780d01,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218585318,821858531760519600,0.0000001011694202,$0.02529236
0x5bc06909f8bf862f448156f1dc052129905f833f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8218161027,8.21816E+17,0.0000001011641972,$0.02529105
0x2cbc49aaa8234ac67e01d5cbd4a39fc56b83e778,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217969977,821796997653896800,0.0000001011618454,$0.02529046
0x6ed55e8e23fc9d21fd1aef8ed47e792f1dd07767,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217727269,821772726903910800,0.0000001011588577,$0.02528971
0x0b9c21fd464d34ed435c80bc9cd23ad406223afc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0x0e80d89760561593feece5ae91da11ad581c851d,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0x1211ed791f535fa84bc5cf1bea7d0723ace726b0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0x1c6e7faae51fc563e20e483a3a2cf7cf575b1e9b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0x42dd76a91d0186622eb49d33f8aff675e3113065,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0xa5b2a993b8b0462016bdf8b4b01c0a71fa5825e0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0xb559736da505359fb8abf27b90c99d0404a7eb34,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0xc1dd1ca859f8b1f24bbb62e5da80c6c4da3f53e9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0xd4d8d41c2e20a0b35cea31dcc62cc0d726874925,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0xf605c759aedbb112bee4de2a551d053e52a3bc55,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217176712,821717671190504300,0.0000001011520805,$0.02528802
0x41b6194fa23b92a6b9ee857064ac055f9ed6b4ac,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217071062,821707106160461600,0.0000001011507799,$0.02528769
0xd6e2387451f8911b104734528d058a20c2970a96,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8217071062,821707106160461600,0.0000001011507799,$0.02528769
0x612c645754b0e4b64694c800243089c95d7b99a5,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.821663926,821663925999792100,0.0000001011454645,$0.02528637
0x7539472dad6a371e6e152c5a203469aa32314130,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.821663926,821663925999792100,0.0000001011454645,$0.02528637
0x12137de8429bbff2bd583d0c8ea05b0735d23796,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8215808157,821580815693820500,0.0000001011352338,$0.02528381
0xd7efb59c60eba3b0232d70fdb2554cdb43a92fe4,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8215332722,821533272200909400,0.0000001011293813,$0.02528235
0xce32a90cdc4735149d46d98fbb4ea3f29ec8724f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8214725079,8.21473E+17,0.0000001011219013,$0.02528048
0x192c16f5921b5b7d49341ea342f01c0fcb8f75c1,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8214436049,8.21444E+17,0.0000001011183434,$0.02527959
0x5da46341bafa03277bb238b6fa203ce8173fb588,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8214436049,8.21444E+17,0.0000001011183434,$0.02527959
0x6df7ae3f1a468c7a092bd9b9b5246d80c5d15cd8,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8214436049,8.21444E+17,0.0000001011183434,$0.02527959
0xf18a2a9642390722ad093a5e7d6f10f91e064227,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8214436049,8.21444E+17,0.0000001011183434,$0.02527959
0xa856c84835f2afa66fca0ef0f3fc702238afc3ef,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213717126,821371712608238500,0.0000001011094936,$0.02527737
0xabb7f73e9d73655c5d2767164cb4abbb16753733,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213694357,821369435658176500,0.0000001011092133,$0.02527730
0x247e0dc906207866fe79c0a046d98c2a20c168b0,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742987100,0.0000001011082461,$0.02527706
0x4eae1ca26fe4aa3a8785647118db4173dcaac403,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742972500,0.0000001011082461,$0.02527706
0x79618443e79886bbbafb37d478fb946667b7fed2,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742972500,0.0000001011082461,$0.02527706
0xfdd95b4e539417b7668270f07d1453e19ff6cd7c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742972700,0.0000001011082461,$0.02527706
0xffed456cf6ea8e23b10b9d9a85fb9fb7564e964b,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742972500,0.0000001011082461,$0.02527706
0xd3f17fdfff456098bb017734a1ede906ebf3ecf6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213615787,821361578742969700,0.0000001011082461,$0.02527706
0x1399aa5c9b1480d3d07ebddb633155256bab5555,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8213470608,821347060813021800,0.000000101106459,$0.02527661
0xdc7d08d00aabdf2105e11cfdda11460630d42c07,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8212180081,821218008104501200,0.0000001010905728,$0.02527264
0xad5ac328fe503176ba8f84209f2040e589650a2e,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8212165989,821216598901632600,0.0000001010903993,$0.02527260
0xea984713fa9a8c164b2da9e10068fdaeac565420,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8211846873,8.21185E+17,0.000000101086471,$0.02527162
0xf4ba8e97d59284ebfc7ab33a509bb8938748d492,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8211766269,8.21177E+17,0.0000001010854788,$0.02527137
0x38bbc529191c81700d8094754601bb8d02548c28,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8211647385,821164738507828400,0.0000001010840154,$0.02527100
0xe2f45b7e487273135b27dc2620782f7c671a6feb,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8211136624,821113662368445200,0.000000101077728,$0.02526943
0x6482e486832c345363c36b130d700185fe781771,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210890863,821089086321009300,0.0000001010747027,$0.02526868
0xd08f6c5ab1ec9f8c12383eacbc590f20d458e128,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210802656,821080265630454500,0.0000001010736169,$0.02526840
0x8e5db52d13325dde41eb451b51e4dfe800bcaf75,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210764822,821076482166009600,0.0000001010731512,$0.02526829
0x935dbefcff8be158eeda6a0a24be2751e4f14a50,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210756419,821075641905358600,0.0000001010730477,$0.02526826
0xfaf47bd6bd48434efcce6bb2873d3d7f733b0912,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210631441,821063144068339500,0.0000001010715093,$0.02526788
0xd02d176544df9aea39fc1f5a37cf4f342a61d331,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210149158,821014915845539600,0.0000001010655725,$0.02526639
0x673400d4ee04d786081e9b75a9f451abf1ddfd36,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8210128335,821012833460262400,0.0000001010653161,$0.02526633
0x875b93eabdde5b177c7277da54f9e794cb274e30,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8209564217,820956421748965600,0.0000001010583719,$0.02526459
0xa67d2fb8f380145ff0cb0cc6aca0569977a1d090,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208807752,820880775235534600,0.00000010104906,$0.02526226
0xe1285cbd989f3a5e1a6cc910d5e4b8e48d4bf5bf,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208423212,820842321173461500,0.0000001010443263,$0.02526108
0x570a29e15c583c159385255c530e4d7e234834a7,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208395545,820839554451564700,0.0000001010439858,$0.02526100
0x741beb5c2d744f8acc8f54fbaca1880911d2cb32,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208363656,820836365620817400,0.0000001010435932,$0.02526090
0xe9a004ce854a405e8cb6b3e30b6df6332be173e9,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208346309,820834630935566600,0.0000001010433797,$0.02526084
0x0ba86dc021bb67a10ac94dfc1f0f5cf8d7db8519,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8208327239,820832723888856800,0.0000001010431449,$0.02526079
0xdc0aa8e0950dfeabc297da2c2299ea5b9411d6d6,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8207930165,820793016524691300,0.000000101038257,$0.02525956
0x6666ebdc077ecdfaeb27bea5c30778427f4f9d4c,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8207110838,820711083760641400,0.0000001010281712,$0.02525704
0x1cb540697f6965de25662b83e94d797059dd9512,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8206700565,820670056495852800,0.0000001010231209,$0.02525578
0x7c30b5ed53e7ff88644ef0475901961b15bb64fc,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8206056431,820605643051086600,0.0000001010151917,$0.02525380
0xcc2b90e0dc925fd2bd6dddddeee639f3ebb58a69,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.820581368,820581367979717200,0.0000001010122034,$0.02525305
0xbd0f43868181d1c399fc7405fbc46725b2f7ab17,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8205799063,820579906292981200,0.0000001010120235,$0.02525301
0xd61fda298a1ed702a375c1c7d3e72470c8917c42,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8205670748,820567074809686300,0.000000101010444,$0.02525261
0x9ddf92d429f5eefef03a317830f9095074f723a5,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8205530166,820553016632441100,0.0000001010087134,$0.02525218
0x57e501e2c1f4c8e7e26eca046e6f32c7a88ea601,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8205255613,820525561318450400,0.0000001010053337,$0.02525133
0x2848374c2f06f16c48fc515edb12dff2f6d6402f,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8204993353,8.20499E+17,0.0000001010021054,$0.02525053
0x25e97876aefabf66f69c9ce0630c84f66bfd81c1,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8204586857,820458685680030600,0.0000001009971015,$0.02524928
0xd988297e9e35001992028c4153eaf1a4de505098,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.8204203816,820420381621223200,0.0000001009923863,$0.02524810
0x74f36e14e9c8bbcb31739ea6853adef1f4d3ad23,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.82041334,820413339982053100,0.0000001009915195,$0.02524788
0x8eba9bd627d290af737d74ec58690a2d50686b10,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,TRUE,not claimed yet,0.82041334,820413339982053100,0.0000001009915195,$0.02524788
